from,to,value,origin_lon,origin_lat,destination_lon,destination_lat
N142,N021,0.07533677,139.4863781,35.90928989,139.4827885,35.93943183
N054,N177,0.07514637,139.4891153,35.92486934,139.4848177,35.9004588
N051,N124,0.07412476,139.4801564,35.92528365,139.4706213,35.91712919
N050,N024,0.07374295,139.4923525,35.92744048,139.4779782,35.93637544
N159,N031,0.07370389,139.4819365,35.90669505,139.4833958,35.93285874
N034,N124,0.07285258,139.4823289,35.92925296,139.4706213,35.91712919
N142,N068,0.0726566,139.4863781,35.90928989,139.475443,35.92278785
N068,N161,0.07203698,139.475443,35.92278785,139.4751826,35.90413321
N021,N029,0.07200226,139.4827885,35.93943183,139.4738024,35.93186968
N026,N024,0.07145252,139.4887153,35.93199348,139.4779782,35.93637544
N047,N021,0.07130777,139.4719071,35.92654005,139.4827885,35.93943183
N084,N054,0.07058421,139.4919175,35.91985361,139.4891153,35.92486934
N159,N054,0.07051825,139.4819365,35.90669505,139.4891153,35.92486934
N038,N124,0.07004605,139.4857581,35.92730148,139.4706213,35.91712919
N068,N021,0.07001893,139.475443,35.92278785,139.4827885,35.93943183
N142,N104,0.0695304,139.4863781,35.90928989,139.4791296,35.91825541
N082,N029,0.0691493,139.494979,35.92320476,139.4738024,35.93186968
N021,N084,0.06803865,139.4827885,35.93943183,139.4919175,35.91985361
N082,N104,0.06786949,139.494979,35.92320476,139.4791296,35.91825541
N047,N159,0.06771326,139.4719071,35.92654005,139.4819365,35.90669505
N176,N104,0.0675965,139.479646,35.90174465,139.4791296,35.91825541
N026,N036,0.06672707,139.4887153,35.93199348,139.4785868,35.92960222
N036,N054,0.06633455,139.4785868,35.92960222,139.4891153,35.92486934
N142,N031,0.06611668,139.4863781,35.90928989,139.4833958,35.93285874
N031,N161,0.06598604,139.4833958,35.93285874,139.4751826,35.90413321
N176,N031,0.06547284,139.479646,35.90174465,139.4833958,35.93285874
N054,N036,0.06528031,139.4891153,35.92486934,139.4785868,35.92960222
N026,N124,0.06490626,139.4887153,35.93199348,139.4706213,35.91712919
N051,N026,0.06468497,139.4801564,35.92528365,139.4887153,35.93199348
N176,N047,0.06463839,139.479646,35.90174465,139.4719071,35.92654005
N104,N026,0.06409215,139.4791296,35.91825541,139.4887153,35.93199348
N050,N084,0.06378666,139.4923525,35.92744048,139.4919175,35.91985361
N054,N104,0.06352269,139.4891153,35.92486934,139.4791296,35.91825541
N104,N082,0.06348312,139.4791296,35.91825541,139.494979,35.92320476
N024,N161,0.06343724,139.4779782,35.93637544,139.4751826,35.90413321
N104,N031,0.06332449,139.4791296,35.91825541,139.4833958,35.93285874
N050,N084,0.06329687,139.4923525,35.92744048,139.4919175,35.91985361
N024,N104,0.06316055,139.4779782,35.93637544,139.4791296,35.91825541
N082,N036,0.06282272,139.494979,35.92320476,139.4785868,35.92960222
N038,N082,0.06251174,139.4857581,35.92730148,139.494979,35.92320476
N054,N176,0.0622255,139.4891153,35.92486934,139.479646,35.90174465
N084,N051,0.06198142,139.4919175,35.91985361,139.4801564,35.92528365
N026,N084,0.06165279,139.4887153,35.93199348,139.4919175,35.91985361
N124,N082,0.06133529,139.4706213,35.91712919,139.494979,35.92320476
N082,N104,0.06108839,139.494979,35.92320476,139.4791296,35.91825541
N068,N082,0.06100109,139.475443,35.92278785,139.494979,35.92320476
N026,N029,0.06067928,139.4887153,35.93199348,139.4738024,35.93186968
N084,N034,0.06023538,139.4919175,35.91985361,139.4823289,35.92925296
N124,N082,0.05991482,139.4706213,35.91712919,139.494979,35.92320476
N176,N029,0.05964316,139.479646,35.90174465,139.4738024,35.93186968
N104,N177,0.0595712,139.4791296,35.91825541,139.4848177,35.9004588
N104,N050,0.05937362,139.4791296,35.91825541,139.4923525,35.92744048
N047,N038,0.05932957,139.4719071,35.92654005,139.4857581,35.92730148
N082,N124,0.05894883,139.494979,35.92320476,139.4706213,35.91712919
N082,N124,0.0587338,139.494979,35.92320476,139.4706213,35.91712919
N054,N068,0.05802735,139.4891153,35.92486934,139.475443,35.92278785
N026,N047,0.05785354,139.4887153,35.93199348,139.4719071,35.92654005
N024,N050,0.057709,139.4779782,35.93637544,139.4923525,35.92744048
N159,N142,0.05752087,139.4819365,35.90669505,139.4863781,35.90928989
N177,N036,0.05747836,139.4848177,35.9004588,139.4785868,35.92960222
N068,N161,0.05730653,139.475443,35.92278785,139.4751826,35.90413321
N084,N021,0.05716576,139.4919175,35.91985361,139.4827885,35.93943183
N050,N051,0.05714022,139.4923525,35.92744048,139.4801564,35.92528365
N047,N054,0.05708468,139.4719071,35.92654005,139.4891153,35.92486934
N026,N068,0.05687662,139.4887153,35.93199348,139.475443,35.92278785
N024,N084,0.05666508,139.4779782,35.93637544,139.4919175,35.91985361
N068,N038,0.05665053,139.475443,35.92278785,139.4857581,35.92730148
N051,N024,0.05584968,139.4801564,35.92528365,139.4779782,35.93637544
N068,N034,0.05581394,139.475443,35.92278785,139.4823289,35.92925296
N084,N038,0.05581367,139.4919175,35.91985361,139.4857581,35.92730148
N177,N068,0.0557533,139.4848177,35.9004588,139.475443,35.92278785
N021,N051,0.05558602,139.4827885,35.93943183,139.4801564,35.92528365
N084,N029,0.05520102,139.4919175,35.91985361,139.4738024,35.93186968
N047,N034,0.05494688,139.4719071,35.92654005,139.4823289,35.92925296
N054,N047,0.05484907,139.4891153,35.92486934,139.4719071,35.92654005
N024,N026,0.05464686,139.4779782,35.93637544,139.4887153,35.93199348
N082,N031,0.0545544,139.494979,35.92320476,139.4833958,35.93285874
N142,N082,0.05448854,139.4863781,35.90928989,139.494979,35.92320476
N036,N104,0.05386104,139.4785868,35.92960222,139.4791296,35.91825541
N050,N036,0.05279891,139.4923525,35.92744048,139.4785868,35.92960222
N054,N051,0.05278262,139.4891153,35.92486934,139.4801564,35.92528365
N068,N024,0.0524352,139.475443,35.92278785,139.4779782,35.93637544
N047,N024,0.05208561,139.4719071,35.92654005,139.4779782,35.93637544
N068,N084,0.0517084,139.475443,35.92278785,139.4919175,35.91985361
N159,N124,0.05132365,139.4819365,35.90669505,139.4706213,35.91712919
N038,N031,0.05044092,139.4857581,35.92730148,139.4833958,35.93285874
N036,N084,0.04941456,139.4785868,35.92960222,139.4919175,35.91985361
N026,N159,0.04900705,139.4887153,35.93199348,139.4819365,35.90669505
N082,N047,0.04876049,139.494979,35.92320476,139.4719071,35.92654005
N026,N054,0.04873398,139.4887153,35.93199348,139.4891153,35.92486934
N142,N036,0.04737781,139.4863781,35.90928989,139.4785868,35.92960222
N029,N021,0.04737748,139.4738024,35.93186968,139.4827885,35.93943183
N159,N082,0.04716714,139.4819365,35.90669505,139.494979,35.92320476
N176,N036,0.04698033,139.479646,35.90174465,139.4785868,35.92960222
N051,N050,0.04671285,139.4801564,35.92528365,139.4923525,35.92744048
N104,N047,0.04653742,139.4791296,35.91825541,139.4719071,35.92654005
N021,N159,0.04645323,139.4827885,35.93943183,139.4819365,35.90669505
N050,N159,0.04643597,139.4923525,35.92744048,139.4819365,35.90669505
N082,N051,0.04591303,139.494979,35.92320476,139.4801564,35.92528365
N084,N034,0.04590731,139.4919175,35.91985361,139.4823289,35.92925296
N050,N031,0.04578875,139.4923525,35.92744048,139.4833958,35.93285874
N082,N142,0.04563342,139.494979,35.92320476,139.4863781,35.90928989
N176,N024,0.04557931,139.479646,35.90174465,139.4779782,35.93637544
N031,N176,0.04530211,139.4833958,35.93285874,139.479646,35.90174465
N047,N104,0.04442583,139.4719071,35.92654005,139.4791296,35.91825541
N021,N054,0.04420588,139.4827885,35.93943183,139.4891153,35.92486934
N161,N024,0.04400526,139.4751826,35.90413321,139.4779782,35.93637544
N068,N054,0.04341623,139.475443,35.92278785,139.4891153,35.92486934
N161,N024,0.04307892,139.4751826,35.90413321,139.4779782,35.93637544
N021,N029,0.04292073,139.4827885,35.93943183,139.4738024,35.93186968
N054,N084,0.04270834,139.4891153,35.92486934,139.4919175,35.91985361
N124,N050,0.04265895,139.4706213,35.91712919,139.4923525,35.92744048
N047,N068,0.04160974,139.4719071,35.92654005,139.475443,35.92278785
N142,N068,0.04013348,139.4863781,35.90928989,139.475443,35.92278785
N082,N068,0.04001165,139.494979,35.92320476,139.475443,35.92278785
N124,N159,0.03966489,139.4706213,35.91712919,139.4819365,35.90669505
N142,N159,0.03878394,139.4863781,35.90928989,139.4819365,35.90669505
N024,N021,0.03868596,139.4779782,35.93637544,139.4827885,35.93943183
N161,N047,0.03777117,139.4751826,35.90413321,139.4719071,35.92654005
N161,N047,0.03759317,139.4751826,35.90413321,139.4719071,35.92654005
N084,N026,0.03733376,139.4919175,35.91985361,139.4887153,35.93199348
N047,N050,0.03727676,139.4719071,35.92654005,139.4923525,35.92744048
N124,N026,0.03718761,139.4706213,35.91712919,139.4887153,35.93199348
N159,N068,0.03710203,139.4819365,35.90669505,139.475443,35.92278785
N082,N068,0.03683431,139.494979,35.92320476,139.475443,35.92278785
N026,N124,0.03673681,139.4887153,35.93199348,139.4706213,35.91712919
N047,N161,0.03666125,139.4719071,35.92654005,139.4751826,35.90413321
N034,N050,0.03660086,139.4823289,35.92925296,139.4923525,35.92744048
N177,N104,0.03649387,139.4848177,35.9004588,139.4791296,35.91825541
N084,N051,0.036319,139.4919175,35.91985361,139.4801564,35.92528365
N021,N034,0.0360968,139.4827885,35.93943183,139.4823289,35.92925296
N047,N021,0.03609461,139.4719071,35.92654005,139.4827885,35.93943183
N047,N177,0.03606008,139.4719071,35.92654005,139.4848177,35.9004588
N084,N050,0.03556329,139.4919175,35.91985361,139.4923525,35.92744048
N082,N047,0.03540901,139.494979,35.92320476,139.4719071,35.92654005
N068,N021,0.03528579,139.475443,35.92278785,139.4827885,35.93943183
N034,N021,0.03513642,139.4823289,35.92925296,139.4827885,35.93943183
N177,N034,0.0345039,139.4848177,35.9004588,139.4823289,35.92925296
N021,N104,0.03353373,139.4827885,35.93943183,139.4791296,35.91825541
N068,N034,0.03339152,139.475443,35.92278785,139.4823289,35.92925296
N036,N159,0.03321817,139.4785868,35.92960222,139.4819365,35.90669505
N038,N084,0.03297598,139.4857581,35.92730148,139.4919175,35.91985361
N026,N104,0.03276374,139.4887153,35.93199348,139.4791296,35.91825541
N047,N034,0.03259678,139.4719071,35.92654005,139.4823289,35.92925296
N050,N047,0.03217361,139.4923525,35.92744048,139.4719071,35.92654005
N068,N050,0.03148474,139.475443,35.92278785,139.4923525,35.92744048
N036,N176,0.03100886,139.4785868,35.92960222,139.479646,35.90174465
N050,N068,0.0308107,139.4923525,35.92744048,139.475443,35.92278785
N047,N084,0.03064236,139.4719071,35.92654005,139.4919175,35.91985361
N031,N104,0.03063025,139.4833958,35.93285874,139.4791296,35.91825541
N051,N104,0.02987207,139.4801564,35.92528365,139.4791296,35.91825541
N084,N050,0.02921025,139.4919175,35.91985361,139.4923525,35.92744048
N031,N051,0.02907986,139.4833958,35.93285874,139.4801564,35.92528365
N021,N054,0.02879067,139.4827885,35.93943183,139.4891153,35.92486934
N047,N176,0.02861613,139.4719071,35.92654005,139.479646,35.90174465
N124,N051,0.02853941,139.4706213,35.91712919,139.4801564,35.92528365
N084,N038,0.02833651,139.4919175,35.91985361,139.4857581,35.92730148
N051,N026,0.02824928,139.4801564,35.92528365,139.4887153,35.93199348
N036,N161,0.02770632,139.4785868,35.92960222,139.4751826,35.90413321
N054,N161,0.02751487,139.4891153,35.92486934,139.4751826,35.90413321
N084,N159,0.02710676,139.4919175,35.91985361,139.4819365,35.90669505
N031,N161,0.02671609,139.4833958,35.93285874,139.4751826,35.90413321
N084,N026,0.02652053,139.4919175,35.91985361,139.4887153,35.93199348
N142,N050,0.02643806,139.4863781,35.90928989,139.4923525,35.92744048
N177,N047,0.0261516,139.4848177,35.9004588,139.4719071,35.92654005
N047,N068,0.02609943,139.4719071,35.92654005,139.475443,35.92278785
N036,N021,0.02594968,139.4785868,35.92960222,139.4827885,35.93943183
N038,N104,0.02583192,139.4857581,35.92730148,139.4791296,35.91825541
N068,N047,0.02580304,139.475443,35.92278785,139.4719071,35.92654005
N161,N068,0.02577967,139.4751826,35.90413321,139.475443,35.92278785
N024,N177,0.02577808,139.4779782,35.93637544,139.4848177,35.9004588
N177,N051,0.02531346,139.4848177,35.9004588,139.4801564,35.92528365
N050,N029,0.02515886,139.4923525,35.92744048,139.4738024,35.93186968
N142,N026,0.02513751,139.4863781,35.90928989,139.4887153,35.93199348
N047,N050,0.02493346,139.4719071,35.92654005,139.4923525,35.92744048
N024,N084,0.02487749,139.4779782,35.93637544,139.4919175,35.91985361
N026,N051,0.02476893,139.4887153,35.93199348,139.4801564,35.92528365
N021,N068,0.02441324,139.4827885,35.93943183,139.475443,35.92278785
N038,N177,0.024351,139.4857581,35.92730148,139.4848177,35.9004588
N124,N021,0.02423417,139.4706213,35.91712919,139.4827885,35.93943183
N021,N047,0.0241283,139.4827885,35.93943183,139.4719071,35.92654005
N050,N047,0.02401718,139.4923525,35.92744048,139.4719071,35.92654005
N050,N104,0.02390771,139.4923525,35.92744048,139.4791296,35.91825541
N021,N036,0.02386769,139.4827885,35.93943183,139.4785868,35.92960222
N050,N124,0.02378533,139.4923525,35.92744048,139.4706213,35.91712919
N159,N021,0.02368282,139.4819365,35.90669505,139.4827885,35.93943183
N054,N024,0.0233592,139.4891153,35.92486934,139.4779782,35.93637544
N142,N024,0.02334562,139.4863781,35.90928989,139.4779782,35.93637544
N161,N047,0.02278002,139.4751826,35.90413321,139.4719071,35.92654005
N177,N024,0.02264469,139.4848177,35.9004588,139.4779782,35.93637544
N021,N124,0.02242517,139.4827885,35.93943183,139.4706213,35.91712919
N104,N024,0.02227205,139.4791296,35.91825541,139.4779782,35.93637544
N021,N047,0.02217182,139.4827885,35.93943183,139.4719071,35.92654005
N054,N021,0.02205965,139.4891153,35.92486934,139.4827885,35.93943183
N021,N068,0.02182437,139.4827885,35.93943183,139.475443,35.92278785
N031,N054,0.02157095,139.4833958,35.93285874,139.4891153,35.92486934
N021,N036,0.02155198,139.4827885,35.93943183,139.4785868,35.92960222
N161,N036,0.02136138,139.4751826,35.90413321,139.4785868,35.92960222
N176,N024,0.0211337,139.479646,35.90174465,139.4779782,35.93637544
N124,N034,0.02102384,139.4706213,35.91712919,139.4823289,35.92925296
N050,N068,0.02101191,139.4923525,35.92744048,139.475443,35.92278785
N082,N159,0.02069727,139.494979,35.92320476,139.4819365,35.90669505
N051,N021,0.02065966,139.4801564,35.92528365,139.4827885,35.93943183
N036,N084,0.02061622,139.4785868,35.92960222,139.4919175,35.91985361
N034,N104,0.02030596,139.4823289,35.92925296,139.4791296,35.91825541
N142,N159,0.02001632,139.4863781,35.90928989,139.4819365,35.90669505
N031,N084,0.0195287,139.4833958,35.93285874,139.4919175,35.91985361
N104,N177,0.01940861,139.4791296,35.91825541,139.4848177,35.9004588
N176,N036,0.01857491,139.479646,35.90174465,139.4785868,35.92960222
N084,N036,0.01855772,139.4919175,35.91985361,139.4785868,35.92960222
N176,N031,0.01853388,139.479646,35.90174465,139.4833958,35.93285874
N176,N068,0.01851623,139.479646,35.90174465,139.475443,35.92278785
N068,N050,0.01825523,139.475443,35.92278785,139.4923525,35.92744048
N142,N047,0.01824451,139.4863781,35.90928989,139.4719071,35.92654005
N051,N050,0.01811502,139.4801564,35.92528365,139.4923525,35.92744048
N021,N124,0.01778986,139.4827885,35.93943183,139.4706213,35.91712919
N124,N021,0.01769474,139.4706213,35.91712919,139.4827885,35.93943183
N161,N031,0.01767832,139.4751826,35.90413321,139.4833958,35.93285874
N031,N084,0.01751555,139.4833958,35.93285874,139.4919175,35.91985361
N176,N047,0.01750722,139.479646,35.90174465,139.4719071,35.92654005
N177,N036,0.01741345,139.4848177,35.9004588,139.4785868,35.92960222
N031,N054,0.01714682,139.4833958,35.93285874,139.4891153,35.92486934
N026,N051,0.01685871,139.4887153,35.93199348,139.4801564,35.92528365
N021,N142,0.01681713,139.4827885,35.93943183,139.4863781,35.90928989
N124,N024,0.01668765,139.4706213,35.91712919,139.4779782,35.93637544
N068,N142,0.01659886,139.475443,35.92278785,139.4863781,35.90928989
N084,N031,0.01633525,139.4919175,35.91985361,139.4833958,35.93285874
N029,N104,0.01557498,139.4738024,35.93186968,139.4791296,35.91825541
N026,N142,0.01516758,139.4887153,35.93199348,139.4863781,35.90928989
N177,N031,0.01496458,139.4848177,35.9004588,139.4833958,35.93285874
N124,N026,0.01483499,139.4706213,35.91712919,139.4887153,35.93199348
N068,N159,0.01482954,139.475443,35.92278785,139.4819365,35.90669505
N050,N142,0.01481752,139.4923525,35.92744048,139.4863781,35.90928989
N176,N047,0.01467748,139.479646,35.90174465,139.4719071,35.92654005
N177,N029,0.01463619,139.4848177,35.9004588,139.4738024,35.93186968
N047,N084,0.01410487,139.4719071,35.92654005,139.4919175,35.91985361
N047,N084,0.01375649,139.4719071,35.92654005,139.4919175,35.91985361
N084,N021,0.01352829,139.4919175,35.91985361,139.4827885,35.93943183
N159,N050,0.01328892,139.4819365,35.90669505,139.4923525,35.92744048
N068,N177,0.01328126,139.475443,35.92278785,139.4848177,35.9004588
N068,N176,0.01328026,139.475443,35.92278785,139.479646,35.90174465
N054,N084,0.013217,139.4891153,35.92486934,139.4919175,35.91985361
N051,N177,0.01318123,139.4801564,35.92528365,139.4848177,35.9004588
N024,N051,0.01314302,139.4779782,35.93637544,139.4801564,35.92528365
N159,N026,0.01310341,139.4819365,35.90669505,139.4887153,35.93199348
N038,N031,0.01292007,139.4857581,35.92730148,139.4833958,35.93285874
N104,N047,0.01251706,139.4791296,35.91825541,139.4719071,35.92654005
N177,N024,0.01250072,139.4848177,35.9004588,139.4779782,35.93637544
N104,N021,0.01237501,139.4791296,35.91825541,139.4827885,35.93943183
N051,N021,0.01161966,139.4801564,35.92528365,139.4827885,35.93943183
N054,N031,0.01129043,139.4891153,35.92486934,139.4833958,35.93285874
N084,N024,0.0111165,139.4919175,35.91985361,139.4779782,35.93637544
N026,N054,0.01061751,139.4887153,35.93199348,139.4891153,35.92486934
N026,N124,0.01042249,139.4887153,35.93199348,139.4706213,35.91712919
N036,N161,0.0103726,139.4785868,35.92960222,139.4751826,35.90413321
N029,N142,0.00993889,139.4738024,35.93186968,139.4863781,35.90928989
N177,N068,0.00987078,139.4848177,35.9004588,139.475443,35.92278785
N084,N021,0.00971555,139.4919175,35.91985361,139.4827885,35.93943183
N036,N177,0.00940265,139.4785868,35.92960222,139.4848177,35.9004588
N026,N054,0.00926923,139.4887153,35.93199348,139.4891153,35.92486934
N050,N124,0.00909127,139.4923525,35.92744048,139.4706213,35.91712919
N177,N036,0.00902347,139.4848177,35.9004588,139.4785868,35.92960222
N084,N054,0.0087407,139.4919175,35.91985361,139.4891153,35.92486934
N050,N051,0.00866797,139.4923525,35.92744048,139.4801564,35.92528365
N038,N021,0.00866051,139.4857581,35.92730148,139.4827885,35.93943183
N084,N036,0.00822596,139.4919175,35.91985361,139.4785868,35.92960222
N036,N177,0.00814937,139.4785868,35.92960222,139.4848177,35.9004588
N021,N051,0.00810725,139.4827885,35.93943183,139.4801564,35.92528365
N084,N047,0.00758079,139.4919175,35.91985361,139.4719071,35.92654005
N051,N142,0.00757884,139.4801564,35.92528365,139.4863781,35.90928989
N054,N026,0.00753456,139.4891153,35.92486934,139.4887153,35.93199348
N142,N021,0.00744459,139.4863781,35.90928989,139.4827885,35.93943183
N029,N177,0.00712935,139.4738024,35.93186968,139.4848177,35.9004588
N177,N047,0.00685063,139.4848177,35.9004588,139.4719071,35.92654005
N082,N159,0.00666161,139.494979,35.92320476,139.4819365,35.90669505
N054,N021,0.00648906,139.4891153,35.92486934,139.4827885,35.93943183
N054,N021,0.00645242,139.4891153,35.92486934,139.4827885,35.93943183
N124,N021,0.00608028,139.4706213,35.91712919,139.4827885,35.93943183
N029,N161,0.00603789,139.4738024,35.93186968,139.4751826,35.90413321
N038,N176,0.00594203,139.4857581,35.92730148,139.479646,35.90174465
N026,N104,0.00593217,139.4887153,35.93199348,139.4791296,35.91825541
N024,N177,0.00586998,139.4779782,35.93637544,139.4848177,35.9004588
N159,N050,0.0058171,139.4819365,35.90669505,139.4923525,35.92744048
N054,N142,0.00577303,139.4891153,35.92486934,139.4863781,35.90928989
N047,N177,0.00574301,139.4719071,35.92654005,139.4848177,35.9004588
N159,N068,0.00572009,139.4819365,35.90669505,139.475443,35.92278785
N050,N124,0.00566625,139.4923525,35.92744048,139.4706213,35.91712919
N084,N024,0.00544392,139.4919175,35.91985361,139.4779782,35.93637544
N104,N026,0.00543895,139.4791296,35.91825541,139.4887153,35.93199348
N047,N104,0.00538098,139.4719071,35.92654005,139.4791296,35.91825541
N104,N026,0.00537889,139.4791296,35.91825541,139.4887153,35.93199348
N054,N051,0.00531995,139.4891153,35.92486934,139.4801564,35.92528365
N124,N050,0.00531652,139.4706213,35.91712919,139.4923525,35.92744048
N084,N054,0.00524362,139.4919175,35.91985361,139.4891153,35.92486934
N177,N047,0.00522645,139.4848177,35.9004588,139.4719071,35.92654005
N051,N176,0.00521947,139.4801564,35.92528365,139.479646,35.90174465
N084,N031,0.00514734,139.4919175,35.91985361,139.4833958,35.93285874
N142,N054,0.00512006,139.4863781,35.90928989,139.4891153,35.92486934
N050,N104,0.00507669,139.4923525,35.92744048,139.4791296,35.91825541
N159,N026,0.00505972,139.4819365,35.90669505,139.4887153,35.93199348
N034,N177,0.00505652,139.4823289,35.92925296,139.4848177,35.9004588
N104,N050,0.00501144,139.4791296,35.91825541,139.4923525,35.92744048
N050,N159,0.00499739,139.4923525,35.92744048,139.4819365,35.90669505
N084,N047,0.00498777,139.4919175,35.91985361,139.4719071,35.92654005
N051,N161,0.00493793,139.4801564,35.92528365,139.4751826,35.90413321
N021,N051,0.00485636,139.4827885,35.93943183,139.4801564,35.92528365
N021,N104,0.00485015,139.4827885,35.93943183,139.4791296,35.91825541
N026,N159,0.0048491,139.4887153,35.93199348,139.4819365,35.90669505
N024,N021,0.00483207,139.4779782,35.93637544,139.4827885,35.93943183
N142,N031,0.00480996,139.4863781,35.90928989,139.4833958,35.93285874
N050,N104,0.00478466,139.4923525,35.92744048,139.4791296,35.91825541
N021,N124,0.00469832,139.4827885,35.93943183,139.4706213,35.91712919
N021,N159,0.00451994,139.4827885,35.93943183,139.4819365,35.90669505
N104,N050,0.00443833,139.4791296,35.91825541,139.4923525,35.92744048
N054,N031,0.00430239,139.4891153,35.92486934,139.4833958,35.93285874
N124,N050,0.00428099,139.4706213,35.91712919,139.4923525,35.92744048
N068,N177,0.00418037,139.475443,35.92278785,139.4848177,35.9004588
N026,N104,0.00405296,139.4887153,35.93199348,139.4791296,35.91825541
N159,N021,0.0037978,139.4819365,35.90669505,139.4827885,35.93943183
N034,N142,0.0037974,139.4823289,35.92925296,139.4863781,35.90928989
N036,N176,0.00370164,139.4785868,35.92960222,139.479646,35.90174465
N038,N161,0.00349066,139.4857581,35.92730148,139.4751826,35.90413321
N029,N176,0.00345284,139.4738024,35.93186968,139.479646,35.90174465
N054,N159,0.00326858,139.4891153,35.92486934,139.4819365,35.90669505
N024,N161,0.00319594,139.4779782,35.93637544,139.4751826,35.90413321
N104,N021,0.00311063,139.4791296,35.91825541,139.4827885,35.93943183
N051,N159,0.00308862,139.4801564,35.92528365,139.4819365,35.90669505
N068,N047,0.00307176,139.475443,35.92278785,139.4719071,35.92654005
N036,N142,0.00287861,139.4785868,35.92960222,139.4863781,35.90928989
N024,N142,0.00238765,139.4779782,35.93637544,139.4863781,35.90928989
N054,N031,0.00214297,139.4891153,35.92486934,139.4833958,35.93285874
N024,N176,0.00213284,139.4779782,35.93637544,139.479646,35.90174465
N082,N142,0.00208489,139.494979,35.92320476,139.4863781,35.90928989
N034,N176,0.00192712,139.4823289,35.92925296,139.479646,35.90174465
N104,N021,0.00186735,139.4791296,35.91825541,139.4827885,35.93943183
N029,N159,0.00184239,139.4738024,35.93186968,139.4819365,35.90669505
N034,N161,0.00176922,139.4823289,35.92925296,139.4751826,35.90413321
N084,N031,0.00155565,139.4919175,35.91985361,139.4833958,35.93285874
N054,N026,0.00146094,139.4891153,35.92486934,139.4887153,35.93199348
N034,N159,0.00143084,139.4823289,35.92925296,139.4819365,35.90669505
N054,N026,0.00142938,139.4891153,35.92486934,139.4887153,35.93199348
N159,N021,0.00139617,139.4819365,35.90669505,139.4827885,35.93943183
N047,N177,0.0013924,139.4719071,35.92654005,139.4848177,35.9004588
N142,N050,0.00128219,139.4863781,35.90928989,139.4923525,35.92744048
N038,N159,0.00127699,139.4857581,35.92730148,139.4819365,35.90669505
N038,N142,0.00121925,139.4857581,35.92730148,139.4863781,35.90928989
N142,N026,0.00107531,139.4863781,35.90928989,139.4887153,35.93199348
N021,N104,0.00107032,139.4827885,35.93943183,139.4791296,35.91825541
N024,N159,0.00091488,139.4779782,35.93637544,139.4819365,35.90669505
N036,N159,0.00090246,139.4785868,35.92960222,139.4819365,35.90669505
N031,N142,0.0007414,139.4833958,35.93285874,139.4863781,35.90928989
N068,N159,0.00071899,139.475443,35.92278785,139.4819365,35.90669505
N047,N161,0.00061438,139.4719071,35.92654005,139.4751826,35.90413321
N031,N159,0.00051153,139.4833958,35.93285874,139.4819365,35.90669505
N047,N142,0.00045732,139.4719071,35.92654005,139.4863781,35.90928989
N047,N176,0.00037025,139.4719071,35.92654005,139.479646,35.90174465
N050,N159,0.00033806,139.4923525,35.92744048,139.4819365,35.90669505
N050,N142,0.0003116,139.4923525,35.92744048,139.4863781,35.90928989
N142,N021,0.00030367,139.4863781,35.90928989,139.4827885,35.93943183
N026,N142,0.0002799,139.4887153,35.93199348,139.4863781,35.90928989
N026,N159,0.00027689,139.4887153,35.93199348,139.4819365,35.90669505
N047,N159,0.00018682,139.4719071,35.92654005,139.4819365,35.90669505
N021,N142,0.00016099,139.4827885,35.93943183,139.4863781,35.90928989
N021,N159,0.00011427,139.4827885,35.93943183,139.4819365,35.90669505
N031,N021,0,139.4833958,35.93285874,139.4827885,35.93943183
N026,N021,0,139.4887153,35.93199348,139.4827885,35.93943183
N040,N021,0,139.4833022,35.92617351,139.4827885,35.93943183
N056,N021,0,139.4842923,35.92485542,139.4827885,35.93943183
N063,N021,0,139.4828016,35.92250934,139.4827885,35.93943183
N070,N021,0,139.4850921,35.92203565,139.4827885,35.93943183
N098,N021,0,139.4835813,35.91868877,139.4827885,35.93943183
N021,N024,0,139.4827885,35.93943183,139.4779782,35.93637544
N031,N024,0,139.4833958,35.93285874,139.4779782,35.93637544
N036,N024,0,139.4785868,35.92960222,139.4779782,35.93637544
N034,N024,0,139.4823289,35.92925296,139.4779782,35.93637544
N040,N024,0,139.4833022,35.92617351,139.4779782,35.93637544
N056,N024,0,139.4842923,35.92485542,139.4779782,35.93637544
N063,N024,0,139.4828016,35.92250934,139.4779782,35.93637544
N070,N024,0,139.4850921,35.92203565,139.4779782,35.93637544
N098,N024,0,139.4835813,35.91868877,139.4779782,35.93637544
N036,N029,0,139.4785868,35.92960222,139.4738024,35.93186968
N047,N029,0,139.4719071,35.92654005,139.4738024,35.93186968
N051,N029,0,139.4801564,35.92528365,139.4738024,35.93186968
N040,N029,0,139.4833022,35.92617351,139.4738024,35.93186968
N056,N029,0,139.4842923,35.92485542,139.4738024,35.93186968
N068,N029,0,139.475443,35.92278785,139.4738024,35.93186968
N063,N029,0,139.4828016,35.92250934,139.4738024,35.93186968
N070,N029,0,139.4850921,35.92203565,139.4738024,35.93186968
N098,N029,0,139.4835813,35.91868877,139.4738024,35.93186968
N021,N031,0,139.4827885,35.93943183,139.4833958,35.93285874
N024,N031,0,139.4779782,35.93637544,139.4833958,35.93285874
N026,N031,0,139.4887153,35.93199348,139.4833958,35.93285874
N036,N031,0,139.4785868,35.92960222,139.4833958,35.93285874
